ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,noise_wav,noise_wav_format,noise_wav_opts
5320,1.0,../../../min/train/mixture/01ac020y_1.6674_209c010f_-1.6674.wav,wav,,../../../min/train/source1/01ac020y_1.6674_209c010f_-1.6674.wav,wav,,../../../min/train/source2/01ac020y_1.6674_209c010f_-1.6674.wav,wav,,,,
5321,1.0,../../../min/train/mixture/01ac020y_1.7001_209o0106_-1.7001.wav,wav,,../../../min/train/source1/01ac020y_1.7001_209o0106_-1.7001.wav,wav,,../../../min/train/source2/01ac020y_1.7001_209o0106_-1.7001.wav,wav,,,,
5322,1.0,../../../min/train/mixture/01ac020y_1.7646_209a010v_-1.7646.wav,wav,,../../../min/train/source1/01ac020y_1.7646_209a010v_-1.7646.wav,wav,,../../../min/train/source2/01ac020y_1.7646_209a010v_-1.7646.wav,wav,,,,
5323,1.0,../../../min/train/mixture/01ac020y_1.7745_209a010z_-1.7745.wav,wav,,../../../min/train/source1/01ac020y_1.7745_209a010z_-1.7745.wav,wav,,../../../min/train/source2/01ac020y_1.7745_209a010z_-1.7745.wav,wav,,,,
5324,1.0,../../../min/train/mixture/01ac020y_1.8057_209a010o_-1.8057.wav,wav,,../../../min/train/source1/01ac020y_1.8057_209a010o_-1.8057.wav,wav,,../../../min/train/source2/01ac020y_1.8057_209a010o_-1.8057.wav,wav,,,,
5325,1.0,../../../min/train/mixture/01ac020y_1.8567_209o0101_-1.8567.wav,wav,,../../../min/train/source1/01ac020y_1.8567_209o0101_-1.8567.wav,wav,,../../../min/train/source2/01ac020y_1.8567_209o0101_-1.8567.wav,wav,,,,
5326,1.0,../../../min/train/mixture/01ac020y_1.9018_209c010b_-1.9018.wav,wav,,../../../min/train/source1/01ac020y_1.9018_209c010b_-1.9018.wav,wav,,../../../min/train/source2/01ac020y_1.9018_209c010b_-1.9018.wav,wav,,,,
5327,1.0,../../../min/train/mixture/01ac020y_1.9032_209c010p_-1.9032.wav,wav,,../../../min/train/source1/01ac020y_1.9032_209c010p_-1.9032.wav,wav,,../../../min/train/source2/01ac020y_1.9032_209c010p_-1.9032.wav,wav,,,,
5328,1.0,../../../min/train/mixture/01ac020y_1.9472_209a0110_-1.9472.wav,wav,,../../../min/train/source1/01ac020y_1.9472_209a0110_-1.9472.wav,wav,,../../../min/train/source2/01ac020y_1.9472_209a0110_-1.9472.wav,wav,,,,
5329,1.0,../../../min/train/mixture/01ac020y_2.0165_209a010w_-2.0165.wav,wav,,../../../min/train/source1/01ac020y_2.0165_209a010w_-2.0165.wav,wav,,../../../min/train/source2/01ac020y_2.0165_209a010w_-2.0165.wav,wav,,,,
5330,1.0,../../../min/train/mixture/01ac020y_2.0579_209o010g_-2.0579.wav,wav,,../../../min/train/source1/01ac020y_2.0579_209o010g_-2.0579.wav,wav,,../../../min/train/source2/01ac020y_2.0579_209o010g_-2.0579.wav,wav,,,,
5331,1.0,../../../min/train/mixture/01ac020y_2.0998_209a0103_-2.0998.wav,wav,,../../../min/train/source1/01ac020y_2.0998_209a0103_-2.0998.wav,wav,,../../../min/train/source2/01ac020y_2.0998_209a0103_-2.0998.wav,wav,,,,
5332,1.0,../../../min/train/mixture/01ac020y_2.1656_209o0104_-2.1656.wav,wav,,../../../min/train/source1/01ac020y_2.1656_209o0104_-2.1656.wav,wav,,../../../min/train/source2/01ac020y_2.1656_209o0104_-2.1656.wav,wav,,,,
5333,1.0,../../../min/train/mixture/01ac020y_2.3621_209o010j_-2.3621.wav,wav,,../../../min/train/source1/01ac020y_2.3621_209o010j_-2.3621.wav,wav,,../../../min/train/source2/01ac020y_2.3621_209o010j_-2.3621.wav,wav,,,,
5334,1.0,../../../min/train/mixture/01ac020y_2.407_209a010t_-2.407.wav,wav,,../../../min/train/source1/01ac020y_2.407_209a010t_-2.407.wav,wav,,../../../min/train/source2/01ac020y_2.407_209a010t_-2.407.wav,wav,,,,
5335,1.0,../../../min/train/mixture/01ac020y_2.434_209a0112_-2.434.wav,wav,,../../../min/train/source1/01ac020y_2.434_209a0112_-2.434.wav,wav,,../../../min/train/source2/01ac020y_2.434_209a0112_-2.434.wav,wav,,,,
5336,1.0,../../../min/train/mixture/01ac020y_2.4716_209a010x_-2.4716.wav,wav,,../../../min/train/source1/01ac020y_2.4716_209a010x_-2.4716.wav,wav,,../../../min/train/source2/01ac020y_2.4716_209a010x_-2.4716.wav,wav,,,,
5337,1.0,../../../min/train/mixture/01ac020y_2.491_209c010o_-2.491.wav,wav,,../../../min/train/source1/01ac020y_2.491_209c010o_-2.491.wav,wav,,../../../min/train/source2/01ac020y_2.491_209c010o_-2.491.wav,wav,,,,
5338,1.0,../../../min/train/mixture/01ac020y_2.5294_209a010y_-2.5294.wav,wav,,../../../min/train/source1/01ac020y_2.5294_209a010y_-2.5294.wav,wav,,../../../min/train/source2/01ac020y_2.5294_209a010y_-2.5294.wav,wav,,,,
5339,1.0,../../../min/train/mixture/01ac020y_2.5549_209c010d_-2.5549.wav,wav,,../../../min/train/source1/01ac020y_2.5549_209c010d_-2.5549.wav,wav,,../../../min/train/source2/01ac020y_2.5549_209c010d_-2.5549.wav,wav,,,,
5340,1.0,../../../min/train/mixture/01ac020y_2.9147_209a010h_-2.9147.wav,wav,,../../../min/train/source1/01ac020y_2.9147_209a010h_-2.9147.wav,wav,,../../../min/train/source2/01ac020y_2.9147_209a010h_-2.9147.wav,wav,,,,
5341,1.0,../../../min/train/mixture/01ac020y_2.9635_209o0108_-2.9635.wav,wav,,../../../min/train/source1/01ac020y_2.9635_209o0108_-2.9635.wav,wav,,../../../min/train/source2/01ac020y_2.9635_209o0108_-2.9635.wav,wav,,,,
5342,1.0,../../../min/train/mixture/01ac020y_3.0051_209o010a_-3.0051.wav,wav,,../../../min/train/source1/01ac020y_3.0051_209o010a_-3.0051.wav,wav,,../../../min/train/source2/01ac020y_3.0051_209o010a_-3.0051.wav,wav,,,,
5343,1.0,../../../min/train/mixture/01ac020y_3.096_209a0107_-3.096.wav,wav,,../../../min/train/source1/01ac020y_3.096_209a0107_-3.096.wav,wav,,../../../min/train/source2/01ac020y_3.096_209a0107_-3.096.wav,wav,,,,
5344,1.0,../../../min/train/mixture/01ac020y_3.1085_209o010n_-3.1085.wav,wav,,../../../min/train/source1/01ac020y_3.1085_209o010n_-3.1085.wav,wav,,../../../min/train/source2/01ac020y_3.1085_209o010n_-3.1085.wav,wav,,,,
5345,1.0,../../../min/train/mixture/01ac020y_3.1123_209o010e_-3.1123.wav,wav,,../../../min/train/source1/01ac020y_3.1123_209o010e_-3.1123.wav,wav,,../../../min/train/source2/01ac020y_3.1123_209o010e_-3.1123.wav,wav,,,,
5346,1.0,../../../min/train/mixture/01ac020y_3.1504_209a010n_-3.1504.wav,wav,,../../../min/train/source1/01ac020y_3.1504_209a010n_-3.1504.wav,wav,,../../../min/train/source2/01ac020y_3.1504_209a010n_-3.1504.wav,wav,,,,
5347,1.0,../../../min/train/mixture/01ac020y_3.158_209o010l_-3.158.wav,wav,,../../../min/train/source1/01ac020y_3.158_209o010l_-3.158.wav,wav,,../../../min/train/source2/01ac020y_3.158_209o010l_-3.158.wav,wav,,,,
5348,1.0,../../../min/train/mixture/01ac020y_3.2446_209o0102_-3.2446.wav,wav,,../../../min/train/source1/01ac020y_3.2446_209o0102_-3.2446.wav,wav,,../../../min/train/source2/01ac020y_3.2446_209o0102_-3.2446.wav,wav,,,,
5349,1.0,../../../min/train/mixture/01ac020y_3.2461_209o010k_-3.2461.wav,wav,,../../../min/train/source1/01ac020y_3.2461_209o010k_-3.2461.wav,wav,,../../../min/train/source2/01ac020y_3.2461_209o010k_-3.2461.wav,wav,,,,
5350,1.0,../../../min/train/mixture/01ac020y_3.2824_209o0103_-3.2824.wav,wav,,../../../min/train/source1/01ac020y_3.2824_209o0103_-3.2824.wav,wav,,../../../min/train/source2/01ac020y_3.2824_209o0103_-3.2824.wav,wav,,,,
5351,1.0,../../../min/train/mixture/01ac020y_3.2923_209o010f_-3.2923.wav,wav,,../../../min/train/source1/01ac020y_3.2923_209o010f_-3.2923.wav,wav,,../../../min/train/source2/01ac020y_3.2923_209o010f_-3.2923.wav,wav,,,,
5352,1.0,../../../min/train/mixture/01ac020y_3.2967_209a010d_-3.2967.wav,wav,,../../../min/train/source1/01ac020y_3.2967_209a010d_-3.2967.wav,wav,,../../../min/train/source2/01ac020y_3.2967_209a010d_-3.2967.wav,wav,,,,
5353,1.0,../../../min/train/mixture/01ac020y_3.3231_209o010m_-3.3231.wav,wav,,../../../min/train/source1/01ac020y_3.3231_209o010m_-3.3231.wav,wav,,../../../min/train/source2/01ac020y_3.3231_209o010m_-3.3231.wav,wav,,,,
5354,1.0,../../../min/train/mixture/01ac020y_3.3296_209c010e_-3.3296.wav,wav,,../../../min/train/source1/01ac020y_3.3296_209c010e_-3.3296.wav,wav,,../../../min/train/source2/01ac020y_3.3296_209c010e_-3.3296.wav,wav,,,,
5355,1.0,../../../min/train/mixture/01ac020y_3.4052_209a010l_-3.4052.wav,wav,,../../../min/train/source1/01ac020y_3.4052_209a010l_-3.4052.wav,wav,,../../../min/train/source2/01ac020y_3.4052_209a010l_-3.4052.wav,wav,,,,
5356,1.0,../../../min/train/mixture/01ac020y_3.509_209a0102_-3.509.wav,wav,,../../../min/train/source1/01ac020y_3.509_209a0102_-3.509.wav,wav,,../../../min/train/source2/01ac020y_3.509_209a0102_-3.509.wav,wav,,,,
5357,1.0,../../../min/train/mixture/01ac020y_3.6368_209c010g_-3.6368.wav,wav,,../../../min/train/source1/01ac020y_3.6368_209c010g_-3.6368.wav,wav,,../../../min/train/source2/01ac020y_3.6368_209c010g_-3.6368.wav,wav,,,,
5358,1.0,../../../min/train/mixture/01ac020y_3.6382_209a0111_-3.6382.wav,wav,,../../../min/train/source1/01ac020y_3.6382_209a0111_-3.6382.wav,wav,,../../../min/train/source2/01ac020y_3.6382_209a0111_-3.6382.wav,wav,,,,
5359,1.0,../../../min/train/mixture/01ac020y_3.7334_209a010f_-3.7334.wav,wav,,../../../min/train/source1/01ac020y_3.7334_209a010f_-3.7334.wav,wav,,../../../min/train/source2/01ac020y_3.7334_209a010f_-3.7334.wav,wav,,,,
5360,1.0,../../../min/train/mixture/01ac020y_3.7348_209c0102_-3.7348.wav,wav,,../../../min/train/source1/01ac020y_3.7348_209c0102_-3.7348.wav,wav,,../../../min/train/source2/01ac020y_3.7348_209c0102_-3.7348.wav,wav,,,,
5361,1.0,../../../min/train/mixture/01ac020y_3.8213_209a010k_-3.8213.wav,wav,,../../../min/train/source1/01ac020y_3.8213_209a010k_-3.8213.wav,wav,,../../../min/train/source2/01ac020y_3.8213_209a010k_-3.8213.wav,wav,,,,
5362,1.0,../../../min/train/mixture/01ac020y_3.9471_209o010p_-3.9471.wav,wav,,../../../min/train/source1/01ac020y_3.9471_209o010p_-3.9471.wav,wav,,../../../min/train/source2/01ac020y_3.9471_209o010p_-3.9471.wav,wav,,,,
5363,1.0,../../../min/train/mixture/01ac020y_3.9758_209o010d_-3.9758.wav,wav,,../../../min/train/source1/01ac020y_3.9758_209o010d_-3.9758.wav,wav,,../../../min/train/source2/01ac020y_3.9758_209o010d_-3.9758.wav,wav,,,,
5364,1.0,../../../min/train/mixture/01ac020y_3.9933_209o0107_-3.9933.wav,wav,,../../../min/train/source1/01ac020y_3.9933_209o0107_-3.9933.wav,wav,,../../../min/train/source2/01ac020y_3.9933_209o0107_-3.9933.wav,wav,,,,
5365,1.0,../../../min/train/mixture/01ac020y_4.0242_209c010k_-4.0242.wav,wav,,../../../min/train/source1/01ac020y_4.0242_209c010k_-4.0242.wav,wav,,../../../min/train/source2/01ac020y_4.0242_209c010k_-4.0242.wav,wav,,,,
5366,1.0,../../../min/train/mixture/01ac020y_4.0598_209a010p_-4.0598.wav,wav,,../../../min/train/source1/01ac020y_4.0598_209a010p_-4.0598.wav,wav,,../../../min/train/source2/01ac020y_4.0598_209a010p_-4.0598.wav,wav,,,,
5367,1.0,../../../min/train/mixture/01ac020y_4.1105_209c0106_-4.1105.wav,wav,,../../../min/train/source1/01ac020y_4.1105_209c0106_-4.1105.wav,wav,,../../../min/train/source2/01ac020y_4.1105_209c0106_-4.1105.wav,wav,,,,
5368,1.0,../../../min/train/mixture/01ac020y_4.1579_209a0105_-4.1579.wav,wav,,../../../min/train/source1/01ac020y_4.1579_209a0105_-4.1579.wav,wav,,../../../min/train/source2/01ac020y_4.1579_209a0105_-4.1579.wav,wav,,,,
5369,1.0,../../../min/train/mixture/01ac020y_4.2323_209a0114_-4.2323.wav,wav,,../../../min/train/source1/01ac020y_4.2323_209a0114_-4.2323.wav,wav,,../../../min/train/source2/01ac020y_4.2323_209a0114_-4.2323.wav,wav,,,,
5370,1.0,../../../min/train/mixture/01ac020y_4.3834_209o010o_-4.3834.wav,wav,,../../../min/train/source1/01ac020y_4.3834_209o010o_-4.3834.wav,wav,,../../../min/train/source2/01ac020y_4.3834_209o010o_-4.3834.wav,wav,,,,
5371,1.0,../../../min/train/mixture/01ac020y_4.4104_209c0109_-4.4104.wav,wav,,../../../min/train/source1/01ac020y_4.4104_209c0109_-4.4104.wav,wav,,../../../min/train/source2/01ac020y_4.4104_209c0109_-4.4104.wav,wav,,,,
5372,1.0,../../../min/train/mixture/01ac020y_4.6545_209c010j_-4.6545.wav,wav,,../../../min/train/source1/01ac020y_4.6545_209c010j_-4.6545.wav,wav,,../../../min/train/source2/01ac020y_4.6545_209c010j_-4.6545.wav,wav,,,,
5373,1.0,../../../min/train/mixture/01ac020y_4.7187_209o0109_-4.7187.wav,wav,,../../../min/train/source1/01ac020y_4.7187_209o0109_-4.7187.wav,wav,,../../../min/train/source2/01ac020y_4.7187_209o0109_-4.7187.wav,wav,,,,
5374,1.0,../../../min/train/mixture/01ac020y_4.8851_209a0106_-4.8851.wav,wav,,../../../min/train/source1/01ac020y_4.8851_209a0106_-4.8851.wav,wav,,../../../min/train/source2/01ac020y_4.8851_209a0106_-4.8851.wav,wav,,,,
5375,1.0,../../../min/train/mixture/01ac020z_0.034603_209a0109_-0.034603.wav,wav,,../../../min/train/source1/01ac020z_0.034603_209a0109_-0.034603.wav,wav,,../../../min/train/source2/01ac020z_0.034603_209a0109_-0.034603.wav,wav,,,,
5376,1.0,../../../min/train/mixture/01ac020z_0.098163_209c010f_-0.098163.wav,wav,,../../../min/train/source1/01ac020z_0.098163_209c010f_-0.098163.wav,wav,,../../../min/train/source2/01ac020z_0.098163_209c010f_-0.098163.wav,wav,,,,
5377,1.0,../../../min/train/mixture/01ac020z_0.12057_209a0102_-0.12057.wav,wav,,../../../min/train/source1/01ac020z_0.12057_209a0102_-0.12057.wav,wav,,../../../min/train/source2/01ac020z_0.12057_209a0102_-0.12057.wav,wav,,,,
5378,1.0,../../../min/train/mixture/01ac020z_0.25443_209o010e_-0.25443.wav,wav,,../../../min/train/source1/01ac020z_0.25443_209o010e_-0.25443.wav,wav,,../../../min/train/source2/01ac020z_0.25443_209o010e_-0.25443.wav,wav,,,,
5379,1.0,../../../min/train/mixture/01ac020z_0.35103_209c0106_-0.35103.wav,wav,,../../../min/train/source1/01ac020z_0.35103_209c0106_-0.35103.wav,wav,,../../../min/train/source2/01ac020z_0.35103_209c0106_-0.35103.wav,wav,,,,
5380,1.0,../../../min/train/mixture/01ac020z_0.40535_209a0103_-0.40535.wav,wav,,../../../min/train/source1/01ac020z_0.40535_209a0103_-0.40535.wav,wav,,../../../min/train/source2/01ac020z_0.40535_209a0103_-0.40535.wav,wav,,,,
5381,1.0,../../../min/train/mixture/01ac020z_0.41121_209o0104_-0.41121.wav,wav,,../../../min/train/source1/01ac020z_0.41121_209o0104_-0.41121.wav,wav,,../../../min/train/source2/01ac020z_0.41121_209o0104_-0.41121.wav,wav,,,,
5382,1.0,../../../min/train/mixture/01ac020z_0.61069_209o010o_-0.61069.wav,wav,,../../../min/train/source1/01ac020z_0.61069_209o010o_-0.61069.wav,wav,,../../../min/train/source2/01ac020z_0.61069_209o010o_-0.61069.wav,wav,,,,
5383,1.0,../../../min/train/mixture/01ac020z_0.66218_209o0107_-0.66218.wav,wav,,../../../min/train/source1/01ac020z_0.66218_209o0107_-0.66218.wav,wav,,../../../min/train/source2/01ac020z_0.66218_209o0107_-0.66218.wav,wav,,,,
5384,1.0,../../../min/train/mixture/01ac020z_0.7019_209o010c_-0.7019.wav,wav,,../../../min/train/source1/01ac020z_0.7019_209o010c_-0.7019.wav,wav,,../../../min/train/source2/01ac020z_0.7019_209o010c_-0.7019.wav,wav,,,,
5385,1.0,../../../min/train/mixture/01ac020z_0.71308_209c010a_-0.71308.wav,wav,,../../../min/train/source1/01ac020z_0.71308_209c010a_-0.71308.wav,wav,,../../../min/train/source2/01ac020z_0.71308_209c010a_-0.71308.wav,wav,,,,
5386,1.0,../../../min/train/mixture/01ac020z_0.77086_209o010n_-0.77086.wav,wav,,../../../min/train/source1/01ac020z_0.77086_209o010n_-0.77086.wav,wav,,../../../min/train/source2/01ac020z_0.77086_209o010n_-0.77086.wav,wav,,,,
5387,1.0,../../../min/train/mixture/01ac020z_0.77973_209o0108_-0.77973.wav,wav,,../../../min/train/source1/01ac020z_0.77973_209o0108_-0.77973.wav,wav,,../../../min/train/source2/01ac020z_0.77973_209o0108_-0.77973.wav,wav,,,,
5388,1.0,../../../min/train/mixture/01ac020z_0.85045_209a010x_-0.85045.wav,wav,,../../../min/train/source1/01ac020z_0.85045_209a010x_-0.85045.wav,wav,,../../../min/train/source2/01ac020z_0.85045_209a010x_-0.85045.wav,wav,,,,
5389,1.0,../../../min/train/mixture/01ac020z_0.87496_209a010q_-0.87496.wav,wav,,../../../min/train/source1/01ac020z_0.87496_209a010q_-0.87496.wav,wav,,../../../min/train/source2/01ac020z_0.87496_209a010q_-0.87496.wav,wav,,,,
5390,1.0,../../../min/train/mixture/01ac020z_0.88725_209a010y_-0.88725.wav,wav,,../../../min/train/source1/01ac020z_0.88725_209a010y_-0.88725.wav,wav,,../../../min/train/source2/01ac020z_0.88725_209a010y_-0.88725.wav,wav,,,,
5391,1.0,../../../min/train/mixture/01ac020z_0.89826_209o010b_-0.89826.wav,wav,,../../../min/train/source1/01ac020z_0.89826_209o010b_-0.89826.wav,wav,,../../../min/train/source2/01ac020z_0.89826_209o010b_-0.89826.wav,wav,,,,
5392,1.0,../../../min/train/mixture/01ac020z_1.0965_209a010g_-1.0965.wav,wav,,../../../min/train/source1/01ac020z_1.0965_209a010g_-1.0965.wav,wav,,../../../min/train/source2/01ac020z_1.0965_209a010g_-1.0965.wav,wav,,,,
5393,1.0,../../../min/train/mixture/01ac020z_1.2004_209o0102_-1.2004.wav,wav,,../../../min/train/source1/01ac020z_1.2004_209o0102_-1.2004.wav,wav,,../../../min/train/source2/01ac020z_1.2004_209o0102_-1.2004.wav,wav,,,,
5394,1.0,../../../min/train/mixture/01ac020z_1.305_209c010p_-1.305.wav,wav,,../../../min/train/source1/01ac020z_1.305_209c010p_-1.305.wav,wav,,../../../min/train/source2/01ac020z_1.305_209c010p_-1.305.wav,wav,,,,
5395,1.0,../../../min/train/mixture/01ac020z_1.3785_209a0104_-1.3785.wav,wav,,../../../min/train/source1/01ac020z_1.3785_209a0104_-1.3785.wav,wav,,../../../min/train/source2/01ac020z_1.3785_209a0104_-1.3785.wav,wav,,,,
5396,1.0,../../../min/train/mixture/01ac020z_1.5441_209c0101_-1.5441.wav,wav,,../../../min/train/source1/01ac020z_1.5441_209c0101_-1.5441.wav,wav,,../../../min/train/source2/01ac020z_1.5441_209c0101_-1.5441.wav,wav,,,,
5397,1.0,../../../min/train/mixture/01ac020z_1.5638_209o010i_-1.5638.wav,wav,,../../../min/train/source1/01ac020z_1.5638_209o010i_-1.5638.wav,wav,,../../../min/train/source2/01ac020z_1.5638_209o010i_-1.5638.wav,wav,,,,
5398,1.0,../../../min/train/mixture/01ac020z_1.5704_209a010z_-1.5704.wav,wav,,../../../min/train/source1/01ac020z_1.5704_209a010z_-1.5704.wav,wav,,../../../min/train/source2/01ac020z_1.5704_209a010z_-1.5704.wav,wav,,,,
5399,1.0,../../../min/train/mixture/01ac020z_1.6024_209c0109_-1.6024.wav,wav,,../../../min/train/source1/01ac020z_1.6024_209c0109_-1.6024.wav,wav,,../../../min/train/source2/01ac020z_1.6024_209c0109_-1.6024.wav,wav,,,,
5400,1.0,../../../min/train/mixture/01ac020z_1.709_209c010b_-1.709.wav,wav,,../../../min/train/source1/01ac020z_1.709_209c010b_-1.709.wav,wav,,../../../min/train/source2/01ac020z_1.709_209c010b_-1.709.wav,wav,,,,
5401,1.0,../../../min/train/mixture/01ac020z_1.7244_209o010p_-1.7244.wav,wav,,../../../min/train/source1/01ac020z_1.7244_209o010p_-1.7244.wav,wav,,../../../min/train/source2/01ac020z_1.7244_209o010p_-1.7244.wav,wav,,,,
5402,1.0,../../../min/train/mixture/01ac020z_1.9435_209a010l_-1.9435.wav,wav,,../../../min/train/source1/01ac020z_1.9435_209a010l_-1.9435.wav,wav,,../../../min/train/source2/01ac020z_1.9435_209a010l_-1.9435.wav,wav,,,,
5403,1.0,../../../min/train/mixture/01ac020z_2.0813_209a010a_-2.0813.wav,wav,,../../../min/train/source1/01ac020z_2.0813_209a010a_-2.0813.wav,wav,,../../../min/train/source2/01ac020z_2.0813_209a010a_-2.0813.wav,wav,,,,
5404,1.0,../../../min/train/mixture/01ac020z_2.1339_209c010l_-2.1339.wav,wav,,../../../min/train/source1/01ac020z_2.1339_209c010l_-2.1339.wav,wav,,../../../min/train/source2/01ac020z_2.1339_209c010l_-2.1339.wav,wav,,,,
5405,1.0,../../../min/train/mixture/01ac020z_2.1442_209a0110_-2.1442.wav,wav,,../../../min/train/source1/01ac020z_2.1442_209a0110_-2.1442.wav,wav,,../../../min/train/source2/01ac020z_2.1442_209a0110_-2.1442.wav,wav,,,,
5406,1.0,../../../min/train/mixture/01ac020z_2.2463_209a010o_-2.2463.wav,wav,,../../../min/train/source1/01ac020z_2.2463_209a010o_-2.2463.wav,wav,,../../../min/train/source2/01ac020z_2.2463_209a010o_-2.2463.wav,wav,,,,
5407,1.0,../../../min/train/mixture/01ac020z_2.2937_209o010g_-2.2937.wav,wav,,../../../min/train/source1/01ac020z_2.2937_209o010g_-2.2937.wav,wav,,../../../min/train/source2/01ac020z_2.2937_209o010g_-2.2937.wav,wav,,,,
5408,1.0,../../../min/train/mixture/01ac020z_2.3986_209a0107_-2.3986.wav,wav,,../../../min/train/source1/01ac020z_2.3986_209a0107_-2.3986.wav,wav,,../../../min/train/source2/01ac020z_2.3986_209a0107_-2.3986.wav,wav,,,,
5409,1.0,../../../min/train/mixture/01ac020z_2.4217_209a0105_-2.4217.wav,wav,,../../../min/train/source1/01ac020z_2.4217_209a0105_-2.4217.wav,wav,,../../../min/train/source2/01ac020z_2.4217_209a0105_-2.4217.wav,wav,,,,
5410,1.0,../../../min/train/mixture/01ac020z_2.5132_209c010d_-2.5132.wav,wav,,../../../min/train/source1/01ac020z_2.5132_209c010d_-2.5132.wav,wav,,../../../min/train/source2/01ac020z_2.5132_209c010d_-2.5132.wav,wav,,,,
5411,1.0,../../../min/train/mixture/01ac020z_2.6354_209o010d_-2.6354.wav,wav,,../../../min/train/source1/01ac020z_2.6354_209o010d_-2.6354.wav,wav,,../../../min/train/source2/01ac020z_2.6354_209o010d_-2.6354.wav,wav,,,,
5412,1.0,../../../min/train/mixture/01ac020z_2.6847_209o010l_-2.6847.wav,wav,,../../../min/train/source1/01ac020z_2.6847_209o010l_-2.6847.wav,wav,,../../../min/train/source2/01ac020z_2.6847_209o010l_-2.6847.wav,wav,,,,
5413,1.0,../../../min/train/mixture/01ac020z_2.7924_209c010g_-2.7924.wav,wav,,../../../min/train/source1/01ac020z_2.7924_209c010g_-2.7924.wav,wav,,../../../min/train/source2/01ac020z_2.7924_209c010g_-2.7924.wav,wav,,,,
5414,1.0,../../../min/train/mixture/01ac020z_2.8033_209a010v_-2.8033.wav,wav,,../../../min/train/source1/01ac020z_2.8033_209a010v_-2.8033.wav,wav,,../../../min/train/source2/01ac020z_2.8033_209a010v_-2.8033.wav,wav,,,,
5415,1.0,../../../min/train/mixture/01ac020z_2.8814_209c010k_-2.8814.wav,wav,,../../../min/train/source1/01ac020z_2.8814_209c010k_-2.8814.wav,wav,,../../../min/train/source2/01ac020z_2.8814_209c010k_-2.8814.wav,wav,,,,
5416,1.0,../../../min/train/mixture/01ac020z_2.9294_209c010n_-2.9294.wav,wav,,../../../min/train/source1/01ac020z_2.9294_209c010n_-2.9294.wav,wav,,../../../min/train/source2/01ac020z_2.9294_209c010n_-2.9294.wav,wav,,,,
5417,1.0,../../../min/train/mixture/01ac020z_2.9667_209o010j_-2.9667.wav,wav,,../../../min/train/source1/01ac020z_2.9667_209o010j_-2.9667.wav,wav,,../../../min/train/source2/01ac020z_2.9667_209o010j_-2.9667.wav,wav,,,,
5418,1.0,../../../min/train/mixture/01ac020z_2.9938_209c0107_-2.9938.wav,wav,,../../../min/train/source1/01ac020z_2.9938_209c0107_-2.9938.wav,wav,,../../../min/train/source2/01ac020z_2.9938_209c0107_-2.9938.wav,wav,,,,
5419,1.0,../../../min/train/mixture/01ac020z_3.0359_209a0106_-3.0359.wav,wav,,../../../min/train/source1/01ac020z_3.0359_209a0106_-3.0359.wav,wav,,../../../min/train/source2/01ac020z_3.0359_209a0106_-3.0359.wav,wav,,,,
5420,1.0,../../../min/train/mixture/01ac020z_3.1094_209c0103_-3.1094.wav,wav,,../../../min/train/source1/01ac020z_3.1094_209c0103_-3.1094.wav,wav,,../../../min/train/source2/01ac020z_3.1094_209c0103_-3.1094.wav,wav,,,,
5421,1.0,../../../min/train/mixture/01ac020z_3.2541_209a010s_-3.2541.wav,wav,,../../../min/train/source1/01ac020z_3.2541_209a010s_-3.2541.wav,wav,,../../../min/train/source2/01ac020z_3.2541_209a010s_-3.2541.wav,wav,,,,
5422,1.0,../../../min/train/mixture/01ac020z_3.2795_209a0101_-3.2795.wav,wav,,../../../min/train/source1/01ac020z_3.2795_209a0101_-3.2795.wav,wav,,../../../min/train/source2/01ac020z_3.2795_209a0101_-3.2795.wav,wav,,,,
5423,1.0,../../../min/train/mixture/01ac020z_3.3224_209a010e_-3.3224.wav,wav,,../../../min/train/source1/01ac020z_3.3224_209a010e_-3.3224.wav,wav,,../../../min/train/source2/01ac020z_3.3224_209a010e_-3.3224.wav,wav,,,,
5424,1.0,../../../min/train/mixture/01ac020z_3.3658_209a010r_-3.3658.wav,wav,,../../../min/train/source1/01ac020z_3.3658_209a010r_-3.3658.wav,wav,,../../../min/train/source2/01ac020z_3.3658_209a010r_-3.3658.wav,wav,,,,
5425,1.0,../../../min/train/mixture/01ac020z_3.4444_209c010j_-3.4444.wav,wav,,../../../min/train/source1/01ac020z_3.4444_209c010j_-3.4444.wav,wav,,../../../min/train/source2/01ac020z_3.4444_209c010j_-3.4444.wav,wav,,,,
5426,1.0,../../../min/train/mixture/01ac020z_3.515_209a010j_-3.515.wav,wav,,../../../min/train/source1/01ac020z_3.515_209a010j_-3.515.wav,wav,,../../../min/train/source2/01ac020z_3.515_209a010j_-3.515.wav,wav,,,,
5427,1.0,../../../min/train/mixture/01ac020z_3.5787_209c010q_-3.5787.wav,wav,,../../../min/train/source1/01ac020z_3.5787_209c010q_-3.5787.wav,wav,,../../../min/train/source2/01ac020z_3.5787_209c010q_-3.5787.wav,wav,,,,
5428,1.0,../../../min/train/mixture/01ac020z_3.6127_209c010i_-3.6127.wav,wav,,../../../min/train/source1/01ac020z_3.6127_209c010i_-3.6127.wav,wav,,../../../min/train/source2/01ac020z_3.6127_209c010i_-3.6127.wav,wav,,,,
